N,d,sigma,weight_decay,e_in_mean,e_out_mean,e_bias
100,15,0.1,0.1,0.05508117529289798,0.06137372684740046,0.057581335093689005
100,15,1,0.0,0.9525456731262973,1.110518069258737,0.9662936239657595
100,15,1,0.1,1.0240892209406174,1.0740437116430017,1.0622785486760553
100,16,0.01,0.0,0.01715443958860946,0.02390416253694672,0.019183838970049598
100,16,0.01,0.1,0.047199286915514616,0.04902781103228314,0.04721569717007221
100,16,0.1,0.0,0.026789976900374275,0.02969135241931393,0.026491538176677473
100,16,0.1,0.1,0.05477346525204838,0.06080085018665978,0.05584405216248363
100,16,1,0.0,1.013988956027852,1.0726003146678493,0.8944067948052329
100,16,1,0.1,1.0323692123761175,1.1197179654907115,1.0558030197098092
100,17,0.01,0.0,0.01801741502171131,0.023526659217597026,0.019981432705785458
100,17,0.01,0.1,0.04726330620667081,0.050321290036622016,0.050616819950802694
100,17,0.1,0.0,0.027366156324279033,0.03180819258531813,0.028250616335931036
100,17,0.1,0.1,0.057601432681528245,0.0619197102171572,0.05800872578915048
100,17,1,0.0,0.9666490995225863,1.0527237200114496,1.0468985546326435
100,17,1,0.1,1.0832392709735024,1.0868904328836821,0.9954654977166975
100,18,0.01,0.0,0.017965606747538106,0.020817980962071107,0.019713420511522563
100,18,0.01,0.1,0.04751483027864732,0.04972643391665392,0.047785671230257565
100,18,0.1,0.0,0.027259013873546966,0.03447985871016858,0.03360685973208559
100,18,0.1,0.1,0.056087669892502946,0.05953387638643668,0.055855446629187594
100,18,1,0.0,0.9324538382738913,1.0565772093247807,1.0228295246432315
100,18,1,0.1,0.9681859025115338,1.090366942436971,1.0167386241447158
100,19,0.01,0.0,0.016774142105137287,0.019042668389808705,0.017707887733307153
100,19,0.01,0.1,0.04792067336185654,0.051280343424904104,0.04983793618679151
100,19,0.1,0.0,0.026257433023551446,0.034685763934948835,0.0290380831599974
100,19,0.1,0.1,0.05744182829429998,0.06075303692911257,0.0606380636975077
100,19,1,0.0,0.9514813323469952,1.0614347366195749,1.043180140279816
100,19,1,0.1,1.0247300737435887,1.1053815585392672,1.1163842921684217
100,20,0.01,0.0,0.016404427164742986,0.01878273034852923,0.016519045254934667
100,20,0.01,0.1,0.04802428007138525,0.05150903560243712,0.04994755019210829
100,20,0.1,0.0,0.024531002660655516,0.03015967525343255,0.026958887250938254
100,20,0.1,0.1,0.05809698236235565,0.06101576885067618,0.057769916372348
100,20,1,0.0,0.9905142908917346,1.0767193807506312,0.9948262000506486
100,20,1,0.1,1.0213499481547086,1.1136281232333531,1.0422772380380747
200,0,0.01,0.0,0.4916430992053423,0.5010820616901321,0.5101660782640747
200,0,0.01,0.1,0.49982835663387243,0.5071834480852437,0.49297533846302866
200,0,0.1,0.0,0.5062319602954946,0.5122326827160849,0.5086183208997631
200,0,0.1,0.1,0.5118591941151631,0.5129928617666123,0.5097470354364816
200,0,1,0.0,1.4686833431552127,1.4918827506188435,1.4250647349847219
200,0,1,0.1,1.4835814821668225,1.5115062394003815,1.450073160408577
200,1,0.01,0.0,0.48522717285182093,0.5082797856011687,0.506709505051376
200,1,0.01,0.1,0.5020553290639403,0.5056500136447608,0.5171291909731812
200,1,0.1,0.0,0.4961571315373341,0.5199582255325109,0.4994499545653871
200,1,0.1,0.1,0.5060672421344894,0.5201265344882751,0.510973991074903
200,1,1,0.0,1.5132630208733153,1.529387707021671,1.476260444978312
200,1,1,0.1,1.4820686192588919,1.5165859557912134,1.4003540109583739
200,2,0.01,0.0,0.03782499229021266,0.038626335980162164,0.03757015414361589
200,2,0.01,0.1,0.14253876406149726,0.15048094448344634,0.14954479819834848
200,2,0.1,0.0,0.046899786007097696,0.04937344231817326,0.04798364455472005
200,2,0.1,0.1,0.1501713170512939,0.15434104987600403,0.15413080881932364
200,2,1,0.0,1.0122952535294558,1.0493577972122998,1.0754185262006661
200,2,1,0.1,1.1598794524223748,1.161919610258472,1.2203513318108596
200,3,0.01,0.0,0.04429373533653362,0.046556310019910896,0.04209336173835479
200,3,0.01,0.1,0.07760891977119945,0.07893464686707613,0.0780251673574674
200,3,0.1,0.0,0.05541243155392202,0.05669750030545743,0.05298893564695483
200,3,0.1,0.1,0.08863364066657342,0.08871001335134947,0.09126104890867032
200,3,1,0.0,1.0450642911173351,1.0575304517688324,0.9787079396013811
200,3,1,0.1,1.0572805592742867,1.107826084572371,1.0968908476095798
200,4,0.01,0.0,0.04548550625002478,0.04785608236962484,0.046192336444507175
200,4,0.01,0.1,0.07940668368218727,0.0819484138437604,0.08077426170961954
200,4,0.1,0.0,0.053819921849281874,0.06006243857090644,0.05457101612901661
200,4,0.1,0.1,0.08792808375571652,0.09050460603348237,0.0917461879084887
200,4,1,0.0,0.9864241261902199,1.0605042387200418,1.0436883475508245
200,4,1,0.1,1.0838302351566307,1.1013416892191439,1.0805998501477425
200,5,0.01,0.0,0.03194121827529906,0.03420475326195642,0.03285774713598858
200,5,0.01,0.1,0.08334455148857736,0.08720686173619667,0.08707052421354768
200,5,0.1,0.0,0.04184884135836017,0.0433881694805119,0.043094125516521684
200,5,0.1,0.1,0.09283847998448568,0.09766435761863589,0.09753520269783024
200,5,1,0.0,1.03388470179082,1.0537282303414721,1.044385798819957
200,5,1,0.1,1.104088495331697,1.0903673778025675,1.0691959315455746
200,6,0.01,0.0,0.020274237355949565,0.02113217579164882,0.020012953330909057
200,6,0.01,0.1,0.08339899381796768,0.08770734517955323,0.08750816820276157
200,6,0.1,0.0,0.028065352073749557,0.030738218236723992,0.02975891859756223
200,6,0.1,0.1,0.09261706642825723,0.09676924299443426,0.09199523694441036
200,6,1,0.0,1.002705230089369,1.042670907739899,0.9805281390187254
200,6,1,0.1,1.0612768823389032,1.0981214169321227,1.1168967105268517
200,7,0.01,0.0,0.012713746173821847,0.01332323242611388,0.012525657925985529
200,7,0.01,0.1,0.0784356941058151,0.0809613414200704,0.07506285338244287
200,7,0.1,0.0,0.023550926626787518,0.02463652063032206,0.025020088296830716
200,7,0.1,0.1,0.08837011108483685,0.0936329729554202,0.09162988054786265
200,7,1,0.0,0.9987925178312963,1.0247916631515506,0.9333917801982538
200,7,1,0.1,1.0554748330384054,1.1163712304213216,1.0703552224020034
200,8,0.01,0.0,0.01037402977000951,0.010992983023660478,0.010501172854804739
200,8,0.01,0.1,0.07086056745870677,0.07317024603176489,0.07101224167952695
200,8,0.1,0.0,0.02080120405517088,0.021158650710909385,0.018780411353316106
200,8,0.1,0.1,0.07967443352540804,0.08319334780948293,0.08396917834540474
200,8,1,0.0,0.9913546077526293,1.0387384910204696,1.0146537172368324
200,8,1,0.1,1.0559276627955427,1.1007604674462628,0.9958102159329925
200,9,0.01,0.0,0.009752412157850686,0.010240521192586564,0.009615407365253958
200,9,0.01,0.1,0.06359087597027849,0.06507702176900096,0.06375299043724311
200,9,0.1,0.0,0.019738016733886313,0.020340903381167723,0.02019927435474993
200,9,0.1,0.1,0.07296152124705413,0.07707610538551396,0.0722569892314693
200,9,1,0.0,1.0417407794975047,1.036653956851565,1.0092788460118967
200,9,1,0.1,0.9927142537313705,1.0946239006662482,1.0130355430372857
200,10,0.01,0.0,0.010399642726763287,0.01096669675025867,0.010313313161625988
200,10,0.01,0.1,0.05756835008931449,0.057608160035975985,0.05799729225350444
200,10,0.1,0.0,0.020433035201483797,0.02103773469178621,0.020507684178512172
200,10,0.1,0.1,0.06689558290744838,0.06935701363711519,0.06769839469865259
200,10,1,0.0,0.9649866337829055,1.054196739747431,1.0750197124460952
200,10,1,0.1,1.023347487086188,1.089543512238539,1.0208780778016318
200,11,0.01,0.0,0.0112307401114465,0.012230836800131008,0.011756738338071105
200,11,0.01,0.1,0.05317685035911975,0.055055798015675284,0.05311707618171755
200,11,0.1,0.0,0.02127519087961419,0.02234941057293987,0.022384112078995464
200,11,0.1,0.1,0.06356361309278383,0.0657527534146581,0.0647366409023578
200,11,1,0.0,0.9953035669812893,1.0323630286201602,1.0104618735091728
200,11,1,0.1,1.054369983915851,1.076358892740518,0.9519833504104442
200,12,0.01,0.0,0.012331959865366619,0.013218498607487982,0.012435038210487309
200,12,0.01,0.1,0.049942671072070136,0.0507686257293426,0.048993056098943964
200,12,0.1,0.0,0.022522903501349764,0.023906273742974323,0.022571659454555366
200,12,0.1,0.1,0.0609380610009639,0.06197717592562589,0.06442058644736262
200,12,1,0.0,1.0155937464283,1.0291098863183046,1.0776237660241654
200,12,1,0.1,1.0431018643653729,1.0569834214080538,1.0566148394985286
200,13,0.01,0.0,0.011833699644089425,0.013289719002055719,0.013186471846265018
200,13,0.01,0.1,0.04866159707176499,0.048283270250285115,0.04722347286721998
200,13,0.1,0.0,0.02294476152043865,0.02425867386213197,0.022518374705003872
200,13,0.1,0.1,0.05732058345816214,0.060587167785472996,0.05973196788698258
200,13,1,0.0,0.9632177362638352,1.0337389804178136,0.9709252624330749
200,13,1,0.1,1.0627023228779255,1.0674541555013437,1.0286309239414542
200,14,0.01,0.0,0.013264338816192652,0.014420370484404588,0.013988807426370077
200,14,0.01,0.1,0.04722945601757741,0.04855123064491483,0.05005964239919687
200,14,0.1,0.0,0.02227578126727304,0.023672021318491263,0.023529924649436915
200,14,0.1,0.1,0.057102540036152984,0.05743475835645737,0.055010405650096315
200,14,1,0.0,0.9988889122780774,1.0819804287734038,0.9910935380230114
200,14,1,0.1,1.0258475377969014,1.062219425779092,0.991959931344001
200,15,0.01,0.0,0.012878240494394944,0.014730275600512105,0.013670494456110899
200,15,0.01,0.1,0.04629685873141408,0.04833965505651872,0.04585076335492776
200,15,0.1,0.0,0.022339875245844455,0.02454632184968549,0.023331695530576197
200,15,0.1,0.1,0.05759143480873885,0.05818700604498931,0.056908496162031245
200,15,1,0.0,0.9862337110510996,1.043691039038235,1.077042041107098
200,15,1,0.1,1.0577204543969465,1.0783328407183344,1.0996798407656634
200,16,0.01,0.0,0.01249340838421347,0.013748114280711848,0.01263192840674949
200,16,0.01,0.1,0.04700759114625696,0.048468021898848426,0.048945603022488814
200,16,0.1,0.0,0.022742753268360335,0.02340042045270991,0.02096389179511477
200,16,0.1,0.1,0.05634025085731548,0.05782892020535998,0.05818615243569734
200,16,1,0.0,1.017821845837001,1.0353212202577158,1.0629290123526027
200,16,1,0.1,1.050736086255397,1.0654461764117067,1.0249361714624545
200,17,0.01,0.0,0.011790334688266093,0.014494215855037481,0.012262728153686994
200,17,0.01,0.1,0.046795444512629125,0.04836049327183808,0.04678057824626678
200,17,0.1,0.0,0.021969919879541625,0.022610899974509758,0.022627157417068135
200,17,0.1,0.1,0.05708084276992455,0.05905682198804392,0.0561839180936921
200,17,1,0.0,1.001545876939637,1.0442530066931517,0.9897358600579167
200,17,1,0.1,1.0265308567940346,1.0735312145507963,0.9878681901269258
200,18,0.01,0.0,0.01098720744196693,0.012038367274836615,0.011477025712617153
200,18,0.01,0.1,0.047665968660297715,0.04783149442261594,0.04925692809889102
200,18,0.1,0.0,0.02128897439224913,0.021583644386968612,0.02037597003616331
200,18,0.1,0.1,0.056702089559916305,0.05863807239874189,0.059071883738108795
200,18,1,0.0,1.0251525678036804,1.0473148909412526,1.0250564819898236
200,18,1,0.1,1.0343784305650103,1.072055730396793,1.0494789988038602
200,19,0.01,0.0,0.010759721202663169,0.011293191844775742,0.010631851382375778
200,19,0.01,0.1,0.04830530801422988,0.04941878698544787,0.04835359271310426
200,19,0.1,0.0,0.020970266993313072,0.02175514014629728,0.020556948754624597
200,19,0.1,0.1,0.057320331847081185,0.05872689422475943,0.06028960992420356
200,19,1,0.0,0.991114845939656,1.0536332254062468,0.9715249768163682
200,19,1,0.1,1.0401597451023412,1.0669777192481587,1.0144043444055122
200,20,0.01,0.0,0.009916500446592133,0.010443213884592083,0.010262591242034923
200,20,0.01,0.1,0.04784005263916281,0.05002278365875369,0.04891592681456181
200,20,0.1,0.0,0.019585903450475235,0.02062961287441968,0.020875565707115868
200,20,0.1,0.1,0.058127971545949654,0.060254040332668325,0.059666842461953765
200,20,1,0.0,0.9937667755768105,1.0416991313289092,1.0180697534328549
200,20,1,0.1,1.0135796787707594,1.080284749725975,1.048740658647198
